-3.3172e-06,-1.7488e-06,0,-2.533e-06,-7.8423e-07
-1.0906e-05,6.9204e-06,-1.0043e-07,-1.9928e-06,-8.9132e-06
-1.4681e-05,-1.0267e-08,-9.9201e-08,-7.3455e-06,-7.3353e-06
-2.2817e-05,-5.5109e-06,-9.4954e-08,-1.4164e-05,-8.6529e-06
-2.4487e-05,4.3903e-06,-7.0359e-08,-1.0049e-05,-1.4439e-05
-2.5192e-05,-1.3689e-08,-1.181e-07,-1.2603e-05,-1.2589e-05
-3.02e-05,-9.1259e-06,-8.1919e-08,-1.9663e-05,-1.0537e-05
-3.3598e-05,-1.6922e-06,6.8313e-09,-1.7645e-05,-1.5953e-05
-3.5894e-05,-1.7175e-06,6.3577e-08,-1.8806e-05,-1.7089e-05
-3.2207e-05,-8.0732e-06,1.103e-07,-2.014e-05,-1.2067e-05
-2.8628e-05,-8.6207e-06,2.2863e-07,-1.8624e-05,-1.0004e-05
-3.4972e-05,-8.9314e-06,3.1115e-07,-2.1952e-05,-1.302e-05
-2.8136e-05,-1.0383e-05,3.6369e-07,-1.926e-05,-8.8761e-06
-2.8726e-05,-1.1125e-05,5.5645e-07,-1.9926e-05,-8.8003e-06
-2.6742e-05,-1.2359e-05,6.4158e-07,-1.9551e-05,-7.1913e-06
-2.4296e-05,-1.3259e-05,7.6462e-07,-1.8778e-05,-5.5186e-06
-2.0853e-05,-1.3933e-05,8.472e-07,-1.7393e-05,-3.4599e-06
-1.8046e-05,-1.6293e-05,1.0165e-06,-1.717e-05,-8.7637e-07
-2.1452e-05,-1.645e-05,1.1393e-06,-1.8951e-05,-2.5014e-06
-1.5924e-05,-1.7694e-05,1.2886e-06,-1.6809e-05,8.8506e-07
-1.0698e-05,-1.7712e-05,1.4561e-06,-1.4205e-05,3.5073e-06
-9.1196e-06,-1.8994e-05,1.6402e-06,-1.4057e-05,4.9373e-06
-1.3897e-06,-1.915e-05,1.7904e-06,-1.027e-05,8.8803e-06
3.168e-06,-2.1032e-05,1.9692e-06,-8.9322e-06,1.21e-05
1.1244e-05,-2.1312e-05,2.1835e-06,-5.0342e-06,1.6278e-05
1.4234e-05,-2.1257e-05,2.4093e-06,-3.5115e-06,1.7746e-05
1.5266e-05,-2.1221e-05,2.5814e-06,-2.9774e-06,1.8243e-05
2.0087e-05,-2.0985e-05,2.8517e-06,-4.4885e-07,2.0536e-05
2.8895e-05,-2.1953e-05,3.0392e-06,3.4712e-06,2.5424e-05
3.5717e-05,-2.336e-05,3.2232e-06,6.1783e-06,2.9538e-05
4.4149e-05,-2.2505e-05,3.456e-06,1.0822e-05,3.3327e-05
4.9877e-05,-2.373e-05,3.6801e-06,1.3073e-05,3.6804e-05
5.6845e-05,-2.4256e-05,3.9033e-06,1.6295e-05,4.055e-05
5.9754e-05,-2.3218e-05,4.1398e-06,1.8268e-05,4.1486e-05
7.0154e-05,-2.342e-05,4.3451e-06,2.3367e-05,4.6787e-05
8.2266e-05,-2.4783e-05,4.5555e-06,2.8741e-05,5.3525e-05
8.8806e-05,-2.4122e-05,4.7803e-06,3.2342e-05,5.6464e-05
9.9734e-05,-2.6147e-05,5.0166e-06,3.6794e-05,6.294e-05
0.00010937,-2.473e-05,5.2558e-06,4.2322e-05,6.7052e-05
0.00011929,-2.6522e-05,5.4379e-06,4.6386e-05,7.2908e-05
0.00013052,-2.5236e-05,5.6665e-06,5.2642e-05,7.7878e-05
0.00013778,-2.4436e-05,5.9072e-06,5.6673e-05,8.1108e-05
0.00015027,-2.4693e-05,6.0902e-06,6.2789e-05,8.7482e-05
0.000157,-2.5423e-05,6.2402e-06,6.5787e-05,9.121e-05
0.00016457,-2.3761e-05,6.5757e-06,7.0404e-05,9.4164e-05
0.00017617,-2.4402e-05,6.7968e-06,7.5884e-05,0.00010029
0.00018214,-2.5259e-05,7.0664e-06,7.8439e-05,0.0001037
0.00019347,-2.4099e-05,7.1985e-06,8.4683e-05,0.00010878
0.00020228,-2.5224e-05,7.3937e-06,8.8531e-05,0.00011375
0.00021898,-2.5849e-05,7.6005e-06,9.6564e-05,0.00012241
0.00022284,-2.4124e-05,7.7867e-06,9.9359e-05,0.00012348
0.00023633,-2.2899e-05,8.0362e-06,0.00010672,0.00012961
0.00024566,-2.3876e-05,8.1985e-06,0.00011089,0.00013477
0.00025831,-2.2778e-05,8.4184e-06,0.00011777,0.00014054
0.00026988,-2.0724e-05,8.5897e-06,0.00012458,0.0001453
0.00028082,-2.2097e-05,8.7202e-06,0.00012936,0.00015146
0.00028756,-2.0551e-05,8.936e-06,0.0001335,0.00015405
0.00029823,-2.0753e-05,9.1002e-06,0.00013874,0.00015949
0.0003041,-1.9848e-05,9.2902e-06,0.00014213,0.00016197
0.00031263,-1.96e-05,9.4008e-06,0.00014652,0.00016612
0.00031727,-2.0307e-05,9.5759e-06,0.00014848,0.00016879
0.00032219,-1.8372e-05,9.7459e-06,0.00015191,0.00017028
0.00032799,-1.6976e-05,9.9021e-06,0.00015551,0.00017248
0.00033846,-1.7754e-05,1.0057e-05,0.00016035,0.00017811
0.00034086,-1.667e-05,1.0129e-05,0.00016209,0.00017876
0.00035093,-1.7718e-05,1.0264e-05,0.00016661,0.00018432
0.00035832,-1.9145e-05,1.0381e-05,0.00016959,0.00018873
0.00037071,-1.6509e-05,1.0528e-05,0.0001771,0.00019361
0.00037556,-1.5952e-05,1.0677e-05,0.0001798,0.00019575
0.00038622,-1.5442e-05,1.077e-05,0.00018539,0.00020083
0.00039344,-1.4759e-05,1.0867e-05,0.00018934,0.0002041
0.00039958,-1.3402e-05,1.0934e-05,0.00019309,0.00020649
0.00041099,-1.295e-05,1.1125e-05,0.00019902,0.00021197
0.00041573,-1.1349e-05,1.1171e-05,0.00020219,0.00021354
0.00042333,-1.1054e-05,1.1245e-05,0.00020614,0.00021719
0.00043307,-1.0242e-05,1.1351e-05,0.00021141,0.00022165
0.00043904,-9.3147e-06,1.1423e-05,0.00021486,0.00022418
0.00044342,-8.9896e-06,1.1493e-05,0.00021722,0.00022621
0.00044312,-8.1706e-06,1.1546e-05,0.00021748,0.00022565
0.00044735,-7.473e-06,1.1635e-05,0.00021994,0.00022741
0.00045239,-7.2605e-06,1.1697e-05,0.00022256,0.00022983
0.00045318,-5.5151e-06,1.1817e-05,0.00022383,0.00022935
0.00045775,-6.5963e-06,1.18e-05,0.00022557,0.00023217
0.00045985,-4.9549e-06,1.1835e-05,0.00022745,0.0002324
0.00045783,-4.0262e-06,1.1899e-05,0.0002269,0.00023093
0.00046464,-4.232e-06,1.1936e-05,0.0002302,0.00023444
0.00046656,-4.073e-06,1.1983e-05,0.00023125,0.00023532
0.00047355,-3.0872e-06,1.1982e-05,0.00023523,0.00023832
0.00046939,-2.4772e-06,1.2052e-05,0.00023346,0.00023594
0.00047338,-2.0926e-06,1.2085e-05,0.00023564,0.00023773
0.00047676,-1.5885e-06,1.2098e-05,0.00023758,0.00023917
0.00047657,-1.1017e-06,1.2093e-05,0.00023774,0.00023884
0.00048027,-5.9785e-07,1.2143e-05,0.00023983,0.00024043
0.00047915,-7.7712e-07,1.2152e-05,0.00023918,0.00023996
0.00047488,-1.5348e-07,1.2133e-05,0.00023736,0.00023751
0.00048053,-1.1057e-08,1.2235e-05,0.00024026,0.00024027
0.00047888,9.9088e-07,1.2196e-05,0.00023993,0.00023894
0.00048474,1.554e-06,1.2207e-05,0.00024315,0.00024159
0.00047835,1.9747e-06,1.2217e-05,0.00024016,0.00023819
0.00048122,1.8712e-06,1.2172e-05,0.00024155,0.00023968
0.00048181,2.2466e-06,1.2183e-05,0.00024203,0.00023978
0.00047949,2.7752e-06,1.2159e-05,0.00024113,0.00023836
0.00048213,2.9595e-06,1.2154e-05,0.00024255,0.00023959
0.00048465,2.662e-06,1.2072e-05,0.00024366,0.00024099
0.00048546,1.6437e-06,1.2073e-05,0.00024355,0.00024191
0.00048674,1.0556e-06,1.2157e-05,0.0002439,0.00024284
0.00048734,-9.2086e-07,1.2181e-05,0.00024321,0.00024413
0.00048961,-2.6494e-06,1.2194e-05,0.00024348,0.00024613
0.00049213,-3.7911e-06,1.2338e-05,0.00024417,0.00024796
0.00049706,-4.608e-06,1.2478e-05,0.00024623,0.00025084
0.00050442,-5.7663e-06,1.2498e-05,0.00024933,0.00025509
0.00050608,-6.9262e-06,1.2619e-05,0.00024958,0.0002565
0.00050941,-8.0026e-06,1.2725e-05,0.0002507,0.00025871
0.00051446,-9.6837e-06,1.2896e-05,0.00025239,0.00026207
0.00052361,-1.0699e-05,1.2995e-05,0.00025646,0.00026715
0.00052899,-1.162e-05,1.3144e-05,0.00025869,0.0002703
0.00053495,-1.2353e-05,1.3342e-05,0.0002613,0.00027365
0.00054973,-1.3868e-05,1.3625e-05,0.00026793,0.0002818
0.00055581,-1.5433e-05,1.3625e-05,0.00027019,0.00028562
0.00056719,-1.5893e-05,1.3846e-05,0.00027565,0.00029154
0.00057216,-1.6571e-05,1.4077e-05,0.00027779,0.00029436
0.00058155,-1.7735e-05,1.4294e-05,0.00028191,0.00029964
0.00059045,-1.9207e-05,1.4448e-05,0.00028562,0.00030483
0.00060573,-2.0298e-05,1.4699e-05,0.00029272,0.00031302
0.00061493,-2.0964e-05,1.4977e-05,0.00029699,0.00031795
0.00062489,-2.1736e-05,1.5099e-05,0.00030158,0.00032331
0.00063905,-2.2777e-05,1.5452e-05,0.00030814,0.00033091
0.00065531,-2.3221e-05,1.5625e-05,0.00031605,0.00033927
0.0006675,-2.3925e-05,1.5885e-05,0.00032179,0.00034571
0.00067534,-2.4091e-05,1.6119e-05,0.00032563,0.00034972
0.00068874,-2.467e-05,1.6394e-05,0.00033204,0.00035671
0.00070339,-2.5824e-05,1.6679e-05,0.00033878,0.00036461
0.0007169,-2.5939e-05,1.6945e-05,0.00034548,0.00037142
0.00073333,-2.6864e-05,1.7178e-05,0.00035323,0.0003801
0.00074535,-2.7347e-05,1.7456e-05,0.000359,0.00038635
0.00075608,-2.811e-05,1.7713e-05,0.00036399,0.0003921
0.00077121,-2.9057e-05,1.7983e-05,0.00037108,0.00040013
0.00078243,-2.8844e-05,1.8277e-05,0.00037679,0.00040564
0.00080159,-2.9868e-05,1.8561e-05,0.00038586,0.00041573
0.00081542,-2.9932e-05,1.8726e-05,0.00039274,0.00042268
0.00083152,-3.0442e-05,1.9103e-05,0.00040054,0.00043098
0.00083918,-3.0724e-05,1.9327e-05,0.00040423,0.00043495
0.00085908,-3.1467e-05,1.9549e-05,0.00041381,0.00044528
0.00087603,-3.1583e-05,1.9799e-05,0.00042223,0.00045381
0.00088781,-3.1254e-05,2.0144e-05,0.00042828,0.00045953
0.00090318,-2.9791e-05,2.0544e-05,0.0004367,0.00046649
0.00091119,-2.7084e-05,2.0626e-05,0.00044205,0.00046914
0.00092428,-2.4432e-05,2.0855e-05,0.00044993,0.00047436
0.0009277,-1.7045e-05,2.1617e-05,0.00045533,0.00047237
0.00093884,-1.2484e-05,2.1302e-05,0.00046318,0.00047566
0.00094203,-8.7397e-06,2.0817e-05,0.00046665,0.00047539
0.00094813,-6.4997e-06,2.0685e-05,0.00047082,0.00047732
0.00095059,-5.3872e-06,2.0631e-05,0.0004726,0.00047799
0.0009611,-5.239e-06,2.0636e-05,0.00047793,0.00048317
0.00096774,-4.1273e-06,2.0618e-05,0.0004818,0.00048593
0.00096704,-4.063e-06,2.058e-05,0.00048149,0.00048555
0.00096983,-3.576e-06,2.0573e-05,0.00048312,0.0004867
0.00097066,-2.4482e-06,2.0566e-05,0.00048411,0.00048655
0.000976,-2.7131e-06,2.0576e-05,0.00048665,0.00048936
0.00098097,-1.7856e-06,2.0613e-05,0.00048959,0.00049138
0.00098075,-1.5511e-06,2.0648e-05,0.0004896,0.00049115
0.0009847,-9.7956e-07,2.0576e-05,0.00049186,0.00049284
0.0009903,-1.3005e-06,2.0548e-05,0.0004945,0.0004958
0.00098814,-1.3273e-06,2.0521e-05,0.00049341,0.00049473
0.00099059,-1.1357e-06,2.0528e-05,0.00049473,0.00049586
0.00099319,1.1083e-07,2.1211e-05,0.00049665,0.00049654
0.00099435,7.787e-07,2.2681e-05,0.00049756,0.00049679
0.00099254,1.762e-06,2.2873e-05,0.00049715,0.00049539
0.00099375,2.1671e-06,2.3075e-05,0.00049796,0.00049579
0.00099565,3.0274e-06,2.2911e-05,0.00049934,0.00049631
0.00095651,4.3215e-05,2.3615e-05,0.00049986,0.00045665
0.00095699,3.564e-05,2.2724e-05,0.00049632,0.00046068
0.00094124,4.7973e-05,1.9502e-05,0.00049461,0.00044663
0.00093178,4.6978e-05,1.8426e-05,0.00048938,0.0004424
0.00093213,4.2981e-05,1.6704e-05,0.00048756,0.00044458
0.00090863,5.2448e-05,1.5373e-05,0.00048054,0.00042809
0.00089594,5.3071e-05,1.5705e-05,0.0004745,0.00042143
0.00089019,4.7437e-05,1.4583e-05,0.00046881,0.00042138
0.00087653,4.6004e-05,1.5383e-05,0.00046127,0.00041526
0.00085595,5.9081e-05,1.5857e-05,0.00045752,0.00039843
0.00085672,4.8145e-05,1.4513e-05,0.00045243,0.00040429
0.00084246,4.6319e-05,1.3152e-05,0.00044439,0.00039807
0.00082167,4.7651e-05,1.3389e-05,0.00043466,0.00038701
0.00080604,4.7981e-05,1.3268e-05,0.00042701,0.00037903
0.00078584,4.5567e-05,1.2433e-05,0.0004157,0.00037014
0.00077513,4.3281e-05,1.1932e-05,0.0004092,0.00036592
0.00075923,4.335e-05,1.1489e-05,0.00040129,0.00035794
0.00075119,3.9719e-05,1.2476e-05,0.00039546,0.00035574
0.00073504,4.3899e-05,1.1974e-05,0.00038947,0.00034557
0.00072626,4.289e-05,1.1497e-05,0.00038458,0.00034168
0.00070957,3.9744e-05,1.1099e-05,0.00037466,0.00033491
0.00069278,4.439e-05,1.0601e-05,0.00036859,0.0003242
0.00068574,3.8568e-05,1.1407e-05,0.00036215,0.00032359
0.00067655,4.1998e-05,9.8277e-06,0.00035927,0.00031728
0.00066737,4.0633e-05,1.0032e-05,0.000354,0.00031337
0.00064824,4.5933e-05,1.0549e-05,0.00034709,0.00030116
0.00064358,3.7716e-05,9.2845e-06,0.00034065,0.00030293
0.00063114,3.8213e-05,8.6495e-06,0.00033468,0.00029646
0.0006082,4.3332e-05,9.5035e-06,0.00032576,0.00028243
0.00060897,3.5225e-05,8.9302e-06,0.0003221,0.00028687
0.00060426,3.732e-05,9.0263e-06,0.00032079,0.00028347
0.00059058,3.924e-05,7.6348e-06,0.00031491,0.00027567
0.00057775,4.305e-05,9.0954e-06,0.0003104,0.00026735
0.00057516,3.7325e-05,7.9295e-06,0.00030624,0.00026892
