-4.3534e-06,-1.7717e-07,0,-2.2653e-06,-2.0881e-06
-1.0596e-05,-3.625e-07,-2.7822e-07,-5.4793e-06,-5.1168e-06
-1.2017e-05,1.7591e-06,-4.6442e-07,-5.1292e-06,-6.8883e-06
-9.5595e-06,4.3997e-06,-4.7825e-07,-2.5799e-06,-6.9796e-06
-7.7428e-06,9.4513e-06,-3.5772e-07,8.5425e-07,-8.597e-06
-7.866e-07,1.5168e-05,-9.2706e-07,7.1907e-06,-7.9773e-06
2.6488e-06,2.3033e-05,-1.6437e-06,1.2841e-05,-1.0192e-05
1.1474e-05,3.197e-05,-2.2403e-06,2.1722e-05,-1.0248e-05
1.8599e-05,4.2076e-05,-2.6487e-06,3.0337e-05,-1.1738e-05
3.3781e-05,5.2808e-05,-2.7258e-06,4.3294e-05,-9.5134e-06
4.7983e-05,6.4412e-05,-3.5012e-06,5.6198e-05,-8.2145e-06
6.6927e-05,7.7257e-05,-4.0834e-06,7.2092e-05,-5.1648e-06
8.7446e-05,8.9954e-05,-4.8818e-06,8.87e-05,-1.2541e-06
0.00010992,0.00010284,-5.7121e-06,0.00010638,3.5365e-06
0.00012223,0.00011587,-6.2735e-06,0.00011905,3.184e-06
0.00014969,0.00012819,-7.2475e-06,0.00013894,1.0752e-05
0.00017102,0.00014087,-7.767e-06,0.00015595,1.5076e-05
0.00019504,0.00015308,-8.6138e-06,0.00017406,2.0977e-05
0.00021981,0.00016684,-9.2203e-06,0.00019332,2.6487e-05
0.00024585,0.00017847,-9.8756e-06,0.00021216,3.3689e-05
0.00026624,0.00019015,-1.0427e-05,0.00022819,3.8047e-05
0.00028867,0.00020117,-1.1013e-05,0.00024492,4.3754e-05
0.00030842,0.00021137,-1.1346e-05,0.00025989,4.8524e-05
0.00032773,0.00022096,-1.1972e-05,0.00027435,5.3385e-05
0.00034957,0.00023036,-1.2314e-05,0.00028996,5.9604e-05
0.00036868,0.0002399,-1.2785e-05,0.00030429,6.4388e-05
0.00038421,0.0002476,-1.361e-05,0.0003159,6.8305e-05
0.00040537,0.00025569,-1.3724e-05,0.00033053,7.4842e-05
0.00042294,0.00026374,-1.3896e-05,0.00034334,7.9597e-05
0.00044083,0.00027142,-1.4187e-05,0.00035613,8.4704e-05
0.00045414,0.00027945,-1.4408e-05,0.0003668,8.7341e-05
0.00047292,0.00028639,-1.4567e-05,0.00037965,9.3264e-05
0.00048479,0.00029366,-1.4677e-05,0.00038922,9.5564e-05
0.00050394,0.00030001,-1.4778e-05,0.00040198,0.00010196
0.00052273,0.00030634,-1.5353e-05,0.00041454,0.0001082
